SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
1026	1	0.00011	0	0	0	0	0.14	0	0
1027	1	0	0	0	0	0	0.14	0	0
1028	1	0	0	0.00098	0	0	0.14	0	0
1029	0	0	0	0	1	4	0.023	0.016	0.11
1030	0	0	1	1.8e-05	0	2	0.21	0.14	0.11
1031	1	0	0	0	0	0	0.14	0	0
1032	0	0	0	1	2e-05	3	0.14	0.14	0.012
1033	0.99	0	0	0.014	0	0	0.14	0	0
1034	0.95	0.018	5.1e-05	0.027	0	0	0.14	0	0
1035	0.98	0.0091	0	0.012	0	0	0.14	0	0
1036	0	0	0	1	0	3	0.14	0.14	0.012
1037	0	0	1	0	0	2	0.21	0.14	0.11
1038	1	0	0	0.00036	0	0	0.14	0	0
1039	1	0	0	0	0	0	0.14	0	0
1040	0.082	0.92	0	8.4e-06	0	1	0.34	0	0
1041	0	0	0	1	0	3	0.14	0.14	0.012
1042	1	0	0	0	0	0	0.14	0	0
1043	0	0	0	0	1	4	0.023	0.016	0.11
1044	1	0.00082	0	0.00015	0	0	0.14	0	0
1045	0	0	0	1	0	3	0.14	0.14	0.012
1046	1	6.1e-06	0	0	0	0	0.14	0	0
1047	1	0	0	0	0	0	0.14	0	0
1048	1	9.2e-06	0	0	0	0	0.14	0	0
1049	0	0	0.92	0	0.082	2	0.21	0.14	0.11
1050	1	2.8e-05	5.4e-06	1.7e-05	0	0	0.14	0	0
1051	0	0	1	0	0	2	0.21	0.14	0.11
1052	0	0	0	0	1	4	0.023	0.016	0.11
1053	0	0	0	0	1	4	0.023	0.016	0.11
1054	0	0	0.88	0.12	0	2	0.21	0.14	0.11
1055	0	0	1	0	0	2	0.21	0.14	0.11
1056	0	0	0.97	0.028	0	2	0.21	0.14	0.11
1057	1	3.1e-05	1.1e-05	2e-05	0	0	0.14	0	0
1058	0	0	0	0	1	4	0.023	0.016	0.11
1059	1	0	0	0	0	0	0.14	0	0
1060	1	0	0	0	0	0	0.14	0	0
1061	1	0	0	0	0	0	0.14	0	0
1062	1	0	0	0	0	0	0.14	0	0
1063	1	4.4e-05	0	0	0	0	0.14	0	0
1064	0	0	0	0	1	4	0.023	0.016	0.11
1065	0	0	0	0	1	4	0.023	0.016	0.11
1066	0	0	2.1e-05	0	1	4	0.023	0.016	0.11
1067	0	0	0	0	1	4	0.023	0.016	0.11
1068	0	0	0	1	0	3	0.14	0.14	0.012
1069	1	0	0	0	0	0	0.14	0	0
1070	0.03	0.97	0	0	0	1	0.34	0	0
1071	0	0	1	0	0	2	0.21	0.14	0.11
1072	1	0.00028	0	1.6e-06	0	0	0.14	0	0
1073	1	1.4e-06	0	8.8e-06	0	0	0.14	0	0
1074	0	0	6e-06	1	0	3	0.14	0.14	0.012
1075	1	0	0	0	0	0	0.14	0	0
1076	0	0	0	0	1	4	0.023	0.016	0.11
1077	0	0	0	1	0	3	0.14	0.14	0.012
1078	0	0	9.5e-05	0	1	4	0.023	0.016	0.11
1079	0	0	1	0	0	2	0.21	0.14	0.11
1080	1	0	0	0	0	0	0.14	0	0
1081	0	0	0.0005	1	0	3	0.14	0.14	0.012
1082	0	0	0	0	1	4	0.023	0.016	0.11
1083	0	0	0	0	1	4	0.023	0.016	0.11
1084	1	0	0	0	0	0	0.14	0	0
1085	0	0	0	1	0	3	0.14	0.14	0.012
1086	1	1e-06	0	0	0	0	0.14	0	0
1087	0	0	5.8e-06	0	1	4	0.023	0.016	0.11
1088	0.007	0.99	0	0	0	1	0.34	0	0
1089	1	0.0038	0	4.4e-06	0	0	0.14	0	0
1090	1	0.00072	0	0	0	0	0.14	0	0
1091	0	0	1	1.2e-05	0	2	0.21	0.14	0.11
1092	1	0.00033	0	0	0	0	0.14	0	0
1093	0	0	0	0	1	4	0.023	0.016	0.11
1094	1	0.00044	0	1.6e-06	0	0	0.14	0	0
1095	0	0	0	1	0	3	0.14	0.14	0.012
1096	0.99	0.0068	0	0	0	0	0.14	0	0
1097	1	0	0	0	0	0	0.14	0	0
1098	1	7e-05	0	0	0	0	0.14	0	0
1099	0	0	0	0	1	4	0.023	0.016	0.11
1100	0	0	0	0	1	4	0.023	0.016	0.11
1101	0.99	0.01	6e-05	9e-06	0	0	0.14	0	0
1102	0	0	0	0	1	4	0.023	0.016	0.11
1103	1	0	0	0	0	0	0.14	0	0
1104	0	0	0.73	0.27	0	2	0.21	0.14	0.11
1105	1	0	0	0	0	0	0.14	0	0
1106	1	0.00019	3.3e-06	1.2e-05	0	0	0.14	0	0
1107	0	0	0	0	1	4	0.023	0.016	0.11
1108	1	4.8e-05	0	0	0	0	0.14	0	0
1109	0	0	0	0	1	4	0.023	0.016	0.11
1110	0	0	1	3.2e-06	0	2	0.21	0.14	0.11
1111	1	0	0	0	0	0	0.14	0	0
1112	1	4.9e-05	0	0	0	0	0.14	0	0
1113	1	0	0	0	0	0	0.14	0	0
1114	0	0	0	0	1	4	0.023	0.016	0.11
1115	0.98	0.021	2.6e-06	1.6e-05	0	0	0.14	0	0
1116	0.97	0.029	0	0	0	0	0.14	0	0
1117	0.98	0.017	2e-06	4.3e-06	0	0	0.14	0	0
1118	0.11	0.87	0.015	0.00022	0	1	0.34	0	0
1119	0	0	0.0036	0	1	4	0.023	0.016	0.11
1120	0.98	0.017	2.4e-05	1e-05	0	0	0.14	0	0
1121	0	0	0	0	1	4	0.023	0.016	0.11
1122	0.96	0.039	0	0	0	0	0.14	0	0
1123	0	0	0.00028	0	1	4	0.023	0.016	0.11
1124	0	0	0.069	0.93	0	3	0.14	0.14	0.012
1125	0	0	0.083	0.92	0	3	0.14	0.14	0.012
1126	0	0	1	0	0	2	0.21	0.14	0.11
1127	0	0	1	9.7e-05	0.002	2	0.21	0.14	0.11
1128	0	0	0	0	1	4	0.023	0.016	0.11
1129	0	0	2.6e-05	0	1	4	0.023	0.016	0.11
1130	0.98	0.025	0	0	0	0	0.14	0	0
1131	5.2e-05	0.91	0.086	0	0	1	0.34	0	0
