SNV	cluster0	cluster1	cluster	dcf0	dcf1
1671	1	0	0	0.082	0.058
1672	0	1	1	0.37	0.26
1673	0	1	1	0.37	0.26
1674	0	1	1	0.37	0.26
1675	1	0	0	0.082	0.058
1676	1	0	0	0.082	0.058
1677	0	1	1	0.37	0.26
1678	1	0	0	0.082	0.058
1679	0	1	1	0.37	0.26
1680	0	1	1	0.37	0.26
1681	0	1	1	0.37	0.26
1682	0	1	1	0.37	0.26
1683	0	1	1	0.37	0.26
1684	1	5.5e-06	0	0.082	0.058
1685	0	1	1	0.37	0.26
1686	1	0	0	0.082	0.058
1687	0	1	1	0.37	0.26
1688	0	1	1	0.37	0.26
1689	0	1	1	0.37	0.26
1690	0	1	1	0.37	0.26
1691	0.016	0.98	1	0.37	0.26
1692	0	1	1	0.37	0.26
1693	0	1	1	0.37	0.26
1694	1	0	0	0.082	0.058
1695	0	1	1	0.37	0.26
1696	0	1	1	0.37	0.26
1697	3.9e-05	1	1	0.37	0.26
1698	1	0	0	0.082	0.058
1699	1	0	0	0.082	0.058
1700	0	1	1	0.37	0.26
1701	0	1	1	0.37	0.26
1702	0	1	1	0.37	0.26
1703	1	0	0	0.082	0.058
1704	0	1	1	0.37	0.26
1705	1	0	0	0.082	0.058
1706	0	1	1	0.37	0.26
1707	0	1	1	0.37	0.26
1708	0	1	1	0.37	0.26
1709	1	0	0	0.082	0.058
1710	0	1	1	0.37	0.26
1711	1	0	0	0.082	0.058
1712	0	1	1	0.37	0.26
1713	0	1	1	0.37	0.26
1714	1	0	0	0.082	0.058
1715	0	1	1	0.37	0.26
1716	0	1	1	0.37	0.26
1717	1	0	0	0.082	0.058
1718	0	1	1	0.37	0.26
1719	0	1	1	0.37	0.26
1720	0	1	1	0.37	0.26
1721	1	0	0	0.082	0.058
1722	0	1	1	0.37	0.26
1723	0	1	1	0.37	0.26
1724	0.99	0.012	0	0.082	0.058
1725	1	8.7e-06	0	0.082	0.058
1726	0	1	1	0.37	0.26
1727	0	1	1	0.37	0.26
1728	2.3e-05	1	1	0.37	0.26
1729	0	1	1	0.37	0.26
1730	0	1	1	0.37	0.26
1731	1	0	0	0.082	0.058
1732	1	0	0	0.082	0.058
1733	0	1	1	0.37	0.26
1734	0	1	1	0.37	0.26
1735	0	1	1	0.37	0.26
1736	1	0	0	0.082	0.058
1737	0	1	1	0.37	0.26
1738	0	1	1	0.37	0.26
1739	0	1	1	0.37	0.26
1740	0	1	1	0.37	0.26
1741	1	0	0	0.082	0.058
1742	0	1	1	0.37	0.26
1743	0	1	1	0.37	0.26
1744	0	1	1	0.37	0.26
1745	0	1	1	0.37	0.26
1746	0	1	1	0.37	0.26
1747	1	0	0	0.082	0.058
1748	0	1	1	0.37	0.26
1749	1	0	0	0.082	0.058
1750	0	1	1	0.37	0.26
1751	1	0	0	0.082	0.058
1752	0	1	1	0.37	0.26
1753	1	0	0	0.082	0.058
1754	0	1	1	0.37	0.26
1755	1	0	0	0.082	0.058
1756	0	1	1	0.37	0.26
1757	1	0	0	0.082	0.058
1758	0	1	1	0.37	0.26
1759	1	0	0	0.082	0.058
1760	0	1	1	0.37	0.26
1761	0	1	1	0.37	0.26
1762	0	1	1	0.37	0.26
1763	1	0	0	0.082	0.058
1764	1	0	0	0.082	0.058
1765	0	1	1	0.37	0.26
1766	1	0	0	0.082	0.058
1767	1	0	0	0.082	0.058
1768	0	1	1	0.37	0.26
1769	1	0	0	0.082	0.058
1770	1	0	0	0.082	0.058
1771	0	1	1	0.37	0.26
1772	0	1	1	0.37	0.26
1773	0	1	1	0.37	0.26
1774	0	1	1	0.37	0.26
1775	0	1	1	0.37	0.26
1776	0	1	1	0.37	0.26
1777	1	0	0	0.082	0.058
1778	1	0	0	0.082	0.058
1779	0	1	1	0.37	0.26
1780	1	0	0	0.082	0.058
1781	0	1	1	0.37	0.26
1782	1	0	0	0.082	0.058
1783	0	1	1	0.37	0.26
1784	0	1	1	0.37	0.26
1785	0	1	1	0.37	0.26
1786	1	0	0	0.082	0.058
1787	1	0	0	0.082	0.058
1788	1	0	0	0.082	0.058
1789	0	1	1	0.37	0.26
1790	0	1	1	0.37	0.26
1791	0	1	1	0.37	0.26
1792	0	1	1	0.37	0.26
1793	0	1	1	0.37	0.26
1794	0.86	0.14	0	0.082	0.058
1795	0	1	1	0.37	0.26
1796	0	1	1	0.37	0.26
1797	0.0046	1	1	0.37	0.26
1798	0.073	0.93	1	0.37	0.26
1799	0	1	1	0.37	0.26
1800	0	1	1	0.37	0.26
1801	0	1	1	0.37	0.26
1802	0	1	1	0.37	0.26
1803	1	0	0	0.082	0.058
1804	1	0	0	0.082	0.058
1805	1	0	0	0.082	0.058
1806	1	0	0	0.082	0.058
1807	0	1	1	0.37	0.26
1808	0	1	1	0.37	0.26
1809	0	1	1	0.37	0.26
1810	1	0	0	0.082	0.058
1811	1	0	0	0.082	0.058
1812	0	1	1	0.37	0.26
1813	1	0	0	0.082	0.058
1814	0	1	1	0.37	0.26
1815	0	1	1	0.37	0.26
1816	0	1	1	0.37	0.26
1817	0	1	1	0.37	0.26
1818	0	1	1	0.37	0.26
1819	1	0	0	0.082	0.058
1820	0	1	1	0.37	0.26
1821	0	1	1	0.37	0.26
1822	0	1	1	0.37	0.26
1823	0	1	1	0.37	0.26
1824	0	1	1	0.37	0.26
1825	0.98	0.015	0	0.082	0.058
1826	0	1	1	0.37	0.26
1827	1	0	0	0.082	0.058
1828	0	1	1	0.37	0.26
1829	1	0.00011	0	0.082	0.058
1830	1	0	0	0.082	0.058
1831	1.9e-06	1	1	0.37	0.26
1832	0	1	1	0.37	0.26
1833	1	0	0	0.082	0.058
1834	1	0	0	0.082	0.058
1835	1	0	0	0.082	0.058
1836	1	0	0	0.082	0.058
1837	0	1	1	0.37	0.26
1838	0	1	1	0.37	0.26
1839	0	1	1	0.37	0.26
1840	0	1	1	0.37	0.26
1841	1	0	0	0.082	0.058
1842	0.73	0.27	0	0.082	0.058
1843	1	0	0	0.082	0.058
1844	0	1	1	0.37	0.26
1845	0	1	1	0.37	0.26
1846	0	1	1	0.37	0.26
1847	0	1	1	0.37	0.26
1848	0	1	1	0.37	0.26
1849	1	0	0	0.082	0.058
1850	0	1	1	0.37	0.26
1851	1	0	0	0.082	0.058
1852	1	0	0	0.082	0.058
1853	9.8e-05	1	1	0.37	0.26
1854	1	0	0	0.082	0.058
1855	0.93	0.071	0	0.082	0.058
1856	4.7e-06	1	1	0.37	0.26
1857	0	1	1	0.37	0.26
1858	1	0	0	0.082	0.058
1859	0	1	1	0.37	0.26
1860	0	1	1	0.37	0.26
1861	1	0	0	0.082	0.058
1862	0	1	1	0.37	0.26
1863	1	0	0	0.082	0.058
1864	1	0	0	0.082	0.058
1865	7e-05	1	1	0.37	0.26
1866	0	1	1	0.37	0.26
1867	0	1	1	0.37	0.26
1868	0	1	1	0.37	0.26
1869	0	1	1	0.37	0.26
1870	0	1	1	0.37	0.26
1871	1	0.0011	0	0.082	0.058
1872	0	1	1	0.37	0.26
1873	0	1	1	0.37	0.26
1874	1	0	0	0.082	0.058
1875	1	0	0	0.082	0.058
1876	0	1	1	0.37	0.26
1877	0	1	1	0.37	0.26
1878	0	1	1	0.37	0.26
1879	1	0	0	0.082	0.058
1880	1	0	0	0.082	0.058
1881	0	1	1	0.37	0.26
1882	0	1	1	0.37	0.26
1883	0	1	1	0.37	0.26
1884	0	1	1	0.37	0.26
1885	0.45	0.55	1	0.37	0.26
1886	1	0	0	0.082	0.058
1887	0	1	1	0.37	0.26
1888	1	0	0	0.082	0.058
1889	0	1	1	0.37	0.26
1890	1	0	0	0.082	0.058
1891	0	1	1	0.37	0.26
1892	0	1	1	0.37	0.26
1893	1	0	0	0.082	0.058
1894	1	0	0	0.082	0.058
1895	0	1	1	0.37	0.26
1896	0	1	1	0.37	0.26
1897	1	0	0	0.082	0.058
1898	1	0	0	0.082	0.058
1899	1	0	0	0.082	0.058
1900	0	1	1	0.37	0.26
1901	1	0	0	0.082	0.058
1902	1	0	0	0.082	0.058
1903	0	1	1	0.37	0.26
1904	1	0	0	0.082	0.058
1905	1	0	0	0.082	0.058
1906	0	1	1	0.37	0.26
1907	0	1	1	0.37	0.26
1908	1	0	0	0.082	0.058
1909	1	0	0	0.082	0.058
1910	0	1	1	0.37	0.26
1911	0.00036	1	1	0.37	0.26
1912	0	1	1	0.37	0.26
1913	0	1	1	0.37	0.26
1914	0	1	1	0.37	0.26
1915	1	0	0	0.082	0.058
1916	0	1	1	0.37	0.26
1917	1	0	0	0.082	0.058
1918	1	0.00017	0	0.082	0.058
1919	0	1	1	0.37	0.26
1920	0	1	1	0.37	0.26
1921	0	1	1	0.37	0.26
1922	0	1	1	0.37	0.26
1923	0	1	1	0.37	0.26
1924	1	0	0	0.082	0.058
1925	0	1	1	0.37	0.26
1926	0	1	1	0.37	0.26
1927	0	1	1	0.37	0.26
1928	0	1	1	0.37	0.26
1929	0	1	1	0.37	0.26
1930	0	1	1	0.37	0.26
1931	0	1	1	0.37	0.26
1932	1	0	0	0.082	0.058
1933	0	1	1	0.37	0.26
1934	0	1	1	0.37	0.26
1935	0	1	1	0.37	0.26
1936	0	1	1	0.37	0.26
1937	0	1	1	0.37	0.26
1938	0	1	1	0.37	0.26
1939	1	0	0	0.082	0.058
1940	0	1	1	0.37	0.26
1941	0	1	1	0.37	0.26
1942	0	1	1	0.37	0.26
1943	1	0.0021	0	0.082	0.058
1944	0	1	1	0.37	0.26
1945	0	1	1	0.37	0.26
1946	0	1	1	0.37	0.26
1947	0	1	1	0.37	0.26
1948	0	1	1	0.37	0.26
1949	1	0	0	0.082	0.058
1950	0	1	1	0.37	0.26
1951	0	1	1	0.37	0.26
1952	0	1	1	0.37	0.26
1953	1	0	0	0.082	0.058
1954	0	1	1	0.37	0.26
1955	0	1	1	0.37	0.26
1956	0	1	1	0.37	0.26
1957	0	1	1	0.37	0.26
1958	0	1	1	0.37	0.26
1959	1	0	0	0.082	0.058
1960	1	0	0	0.082	0.058
1961	1	0.00015	0	0.082	0.058
1962	1	0	0	0.082	0.058
1963	0	1	1	0.37	0.26
1964	0	1	1	0.37	0.26
1965	1	0	0	0.082	0.058
1966	1	0	0	0.082	0.058
1967	0	1	1	0.37	0.26
1968	0	1	1	0.37	0.26
1969	1	0	0	0.082	0.058
1970	1	0	0	0.082	0.058
1971	0	1	1	0.37	0.26
1972	0	1	1	0.37	0.26
1973	1	0	0	0.082	0.058
1974	0	1	1	0.37	0.26
1975	0	1	1	0.37	0.26
1976	0	1	1	0.37	0.26
1977	0	1	1	0.37	0.26
1978	0	1	1	0.37	0.26
1979	1	0	0	0.082	0.058
1980	1	0	0	0.082	0.058
1981	0	1	1	0.37	0.26
1982	0	1	1	0.37	0.26
1983	1	0	0	0.082	0.058
1984	1	0	0	0.082	0.058
1985	0	1	1	0.37	0.26
1986	1	0	0	0.082	0.058
1987	0	1	1	0.37	0.26
1988	1	0	0	0.082	0.058
1989	1	0	0	0.082	0.058
1990	1	0	0	0.082	0.058
1991	1	0	0	0.082	0.058
1992	1	0	0	0.082	0.058
1993	1	6.2e-05	0	0.082	0.058
1994	0	1	1	0.37	0.26
1995	9.3e-06	1	1	0.37	0.26
1996	0	1	1	0.37	0.26
1997	1	0	0	0.082	0.058
1998	1	0	0	0.082	0.058
1999	0	1	1	0.37	0.26
2000	0	1	1	0.37	0.26
2001	0	1	1	0.37	0.26
2002	1	0	0	0.082	0.058
2003	0	1	1	0.37	0.26
2004	1	0	0	0.082	0.058
2005	1	0	0	0.082	0.058
2006	0	1	1	0.37	0.26
2007	1	0	0	0.082	0.058
2008	1	0	0	0.082	0.058
2009	0	1	1	0.37	0.26
2010	0	1	1	0.37	0.26
2011	0	1	1	0.37	0.26
2012	0	1	1	0.37	0.26
2013	1	0	0	0.082	0.058
2014	1	0	0	0.082	0.058
2015	0	1	1	0.37	0.26
2016	0	1	1	0.37	0.26
2017	0	1	1	0.37	0.26
2018	0	1	1	0.37	0.26
2019	0.019	0.98	1	0.37	0.26
2020	0	1	1	0.37	0.26
2021	0	1	1	0.37	0.26
2022	0	1	1	0.37	0.26
2023	0	1	1	0.37	0.26
2024	0	1	1	0.37	0.26
2025	0	1	1	0.37	0.26
2026	0	1	1	0.37	0.26
2027	2.5e-05	1	1	0.37	0.26
2028	0	1	1	0.37	0.26
2029	1	0	0	0.082	0.058
2030	2.7e-05	1	1	0.37	0.26
2031	0	1	1	0.37	0.26
2032	0	1	1	0.37	0.26
2033	0	1	1	0.37	0.26
2034	0	1	1	0.37	0.26
2035	0	1	1	0.37	0.26
2036	0	1	1	0.37	0.26
2037	1	0	0	0.082	0.058
2038	0.13	0.87	1	0.37	0.26
2039	0.00096	1	1	0.37	0.26
2040	0	1	1	0.37	0.26
2041	0	1	1	0.37	0.26
2042	0	1	1	0.37	0.26
2043	1	0	0	0.082	0.058
2044	0	1	1	0.37	0.26
2045	0	1	1	0.37	0.26
2046	0.0037	1	1	0.37	0.26
2047	1	0	0	0.082	0.058
2048	0	1	1	0.37	0.26
2049	0	1	1	0.37	0.26
2050	0	1	1	0.37	0.26
2051	0	1	1	0.37	0.26
2052	1	0	0	0.082	0.058
2053	0	1	1	0.37	0.26
2054	1	0	0	0.082	0.058
2055	1	0	0	0.082	0.058
2056	1	0	0	0.082	0.058
2057	0	1	1	0.37	0.26
2058	0	1	1	0.37	0.26
2059	1	0	0	0.082	0.058
2060	1	0	0	0.082	0.058
2061	1	0	0	0.082	0.058
2062	0	1	1	0.37	0.26
2063	1	0	0	0.082	0.058
2064	1	0	0	0.082	0.058
2065	0	1	1	0.37	0.26
2066	0	1	1	0.37	0.26
2067	0	1	1	0.37	0.26
2068	0	1	1	0.37	0.26
2069	1	0	0	0.082	0.058
2070	0	1	1	0.37	0.26
2071	1	0	0	0.082	0.058
2072	0	1	1	0.37	0.26
2073	0.034	0.97	1	0.37	0.26
2074	0	1	1	0.37	0.26
2075	1	0	0	0.082	0.058
2076	1	0	0	0.082	0.058
2077	0	1	1	0.37	0.26
2078	0	1	1	0.37	0.26
2079	0	1	1	0.37	0.26
2080	0	1	1	0.37	0.26
2081	0	1	1	0.37	0.26
2082	1	0	0	0.082	0.058
2083	1	0	0	0.082	0.058
2084	0	1	1	0.37	0.26
2085	0	1	1	0.37	0.26
2086	0	1	1	0.37	0.26
2087	1	0	0	0.082	0.058
2088	0	1	1	0.37	0.26
2089	0	1	1	0.37	0.26
2090	0	1	1	0.37	0.26
2091	0	1	1	0.37	0.26
2092	0	1	1	0.37	0.26
2093	1	0	0	0.082	0.058
2094	0	1	1	0.37	0.26
2095	0	1	1	0.37	0.26
2096	0	1	1	0.37	0.26
2097	0	1	1	0.37	0.26
2098	0	1	1	0.37	0.26
2099	0	1	1	0.37	0.26
2100	1	0	0	0.082	0.058
2101	1.5e-06	1	1	0.37	0.26
2102	1	0	0	0.082	0.058
2103	0	1	1	0.37	0.26
2104	0	1	1	0.37	0.26
2105	0	1	1	0.37	0.26
2106	0	1	1	0.37	0.26
2107	1	0	0	0.082	0.058
2108	1	0	0	0.082	0.058
2109	1	0	0	0.082	0.058
2110	1	0	0	0.082	0.058
2111	0	1	1	0.37	0.26
2112	0	1	1	0.37	0.26
2113	0	1	1	0.37	0.26
2114	0	1	1	0.37	0.26
2115	1	0	0	0.082	0.058
2116	0	1	1	0.37	0.26
2117	1	0.0006	0	0.082	0.058
2118	0	1	1	0.37	0.26
2119	0	1	1	0.37	0.26
2120	1	0	0	0.082	0.058
2121	0	1	1	0.37	0.26
2122	0	1	1	0.37	0.26
2123	0	1	1	0.37	0.26
2124	0	1	1	0.37	0.26
2125	0	1	1	0.37	0.26
2126	6.7e-06	1	1	0.37	0.26
2127	0	1	1	0.37	0.26
2128	0.34	0.66	1	0.37	0.26
2129	0	1	1	0.37	0.26
2130	0	1	1	0.37	0.26
2131	0	1	1	0.37	0.26
