SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
383	0.0026	0.059	0.073	0.00074	0	0	0.034	0	0.69	1.2e-05	0.13	0.0096	0	5.5e-06	0	0	0.00011	0	0	0	8	0	0.47	0.47	0.29	0.2
384	9.1e-06	0	0	0	0	0	0	2.6e-05	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
385	0	0	0.025	0.54	0	0	0.25	0	0	0.0011	0	0.14	0	0.0019	0	0.0018	0.00055	0.033	0	0	3	0.27	0.26	0.25	0.13	0.12
386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.089	0.47	0.47	0.21	0.2
387	0	0.0003	0	0	0	0	0.45	0	0.26	0	0	0.28	0	0	0	0	0	0	0	0	6	0.2	0.53	0.47	0.29	0.29
388	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
389	0	0	0	0.75	0.13	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	3	0.27	0.26	0.25	0.13	0.12
390	0.0082	4.2e-05	0	0	0	0	0	0	0.99	0	0	0	0	0	3e-06	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
392	0	0.56	0	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0	0	0	0	1	0	0.53	0.42	0.29	0.29
393	0.00073	0.11	0	0	0	0	0	0	0.39	0	0.5	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
394	0	0	1.3e-06	0	0	0	0	0	0	0.0032	0	0	0	0	0	0	1	0	0	0	16	0.089	0.47	0.47	0.21	0.2
395	0.21	0.089	0	0	0	0	0	0	0.46	0	0.25	0	0	0	0	0	5.1e-05	0	0	0	8	0	0.47	0.47	0.29	0.2
396	0	0	1	0.0011	0	0	0.00059	0	0	0	0	0.00016	0	0.00016	0	0	0.00027	0	0	0	2	0.2	0.47	0.42	0.21	0.2
397	0	0	1	8.1e-06	0	0	0	0	0	0	0	0	0	0.00045	0	0	0	0	0	0	2	0.2	0.47	0.42	0.21	0.2
398	0.99	0	0	0	0	0	0	0	0.0066	0	0.00043	0	0	0	0	0	0	0	0	0	0	0	0.31	0.42	0.21	0.2
399	0	0	0.93	0.029	0	0	0.037	0	0	0	0	0.0012	0	5e-06	0	0	1.5e-06	0	0	0	2	0.2	0.47	0.42	0.21	0.2
400	0.038	0.0017	0	0	0	0	0	0	0.37	0	0.59	0	0	0	0	0	1.5e-05	0	0	0	10	0	0.26	0.31	0.13	0.12
401	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.2	0	0	0	0
402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
403	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	1	0	0	0	16	0.089	0.47	0.47	0.21	0.2
404	0	0	0	8e-06	0	0	0	0.00068	0	1	0	0	0	0	0	0	0	0	0	0	9	0.089	0.31	0.31	0.21	0.12
405	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
406	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
407	0	0	0	0	0	0	0	0	0	0.88	0	0	0	0	0	0	0.12	0	0	0	9	0.089	0.31	0.31	0.21	0.12
408	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.00056	0	0	0	9	0.089	0.31	0.31	0.21	0.12
409	0.16	0.16	0	0	0	0	0	0	0.11	0.00023	0.57	0	0	0	0	0	0.0015	0	0	0	10	0	0.26	0.31	0.13	0.12
410	0	0	0	0	0.5	0.0032	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	4	0.089	0	0	0	0
411	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
412	0	0	0	1	0	0	2.8e-06	0	0	0	0	0	0	4.6e-05	0	0	0	7.1e-06	0	0	3	0.27	0.26	0.25	0.13	0.12
413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
414	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.2	0	0	0	0
415	0.056	0.014	0	0	0	0	0	0	0.00086	0	0.93	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
416	0	0	0	0	0.23	0.55	0	0	0	0	0	0	0.23	0	0	0	0	0	0	0	5	0.2	0	0	0	0
417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
418	2.6e-06	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
419	0.00071	0.24	0	0	0	0	0	0	0.06	0	0.7	0	0	0	0	0	1.1e-05	0	0	0	10	0	0.26	0.31	0.13	0.12
420	0.0023	0.011	0	0	0	0	0	0	0.61	0	0.37	0	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
421	0	0.0042	0	0	0	0	0	0	0.86	0	0.14	0	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
422	0	0	0.83	0.16	0	0	0.011	0	0	0	0	2.1e-05	0	0	0	0	0	0	0	0	2	0.2	0.47	0.42	0.21	0.2
423	0	0	0.13	0.86	0	0	0.0034	0	0	0	0	0.0013	0	0.00021	0	0	0	0	0	0	3	0.27	0.26	0.25	0.13	0.12
424	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.00039	0	0	0	9	0.089	0.31	0.31	0.21	0.12
425	0.22	1.6e-05	0	0	0	0	0	0	0.00061	0	0.78	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
426	0	0	0.038	0.46	0	0	0.069	0	0	0	0	0.28	0	0.076	0	0.074	0	2.9e-05	0	0	3	0.27	0.26	0.25	0.13	0.12
427	0	0	0	0	0.29	0.41	0	9.9e-05	0	0	0	0	0.29	0	0	0	0	0	0	0	5	0.2	0	0	0	0
428	0	0	0	0	0.00012	1	0	0	0	0	0	0	0.00012	0	0	0	0	0	0	0	5	0.2	0	0	0	0
429	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
430	0.00058	0.025	0	0	0	0	0	0	0.016	0	0.96	0	0	0	0	0	3.1e-06	0	0	0	10	0	0.26	0.31	0.13	0.12
431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
432	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
433	0	0	0	0	0	0	0	0	0	1.1e-05	0	0	0	0	0	0	1	0	0	0	16	0.089	0.47	0.47	0.21	0.2
434	0	0	0.44	0.0044	0	0	0.53	0	0	7.3e-06	0	0.024	0	0	0	0	0.0007	0	0	0	6	0.2	0.53	0.47	0.29	0.29
435	0.98	0.015	0	0	0	0	0	0	0.002	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0.31	0.42	0.21	0.2
436	6.4e-06	0	0	0	0	0	0	0	0.00036	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
437	0	0	0	0	0.0045	0.99	0	5e-06	0	0	0	0	0.0045	0	0	0	0	0	0	0	5	0.2	0	0	0	0
438	0	0	0	0	0.34	0.31	0	0.013	0	0	0	0	0.34	0	0	0	0	0	0	0	4	0.089	0	0	0	0
439	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	1	0	0	0	16	0.089	0.47	0.47	0.21	0.2
440	0.18	0.0045	0	0	0	0	0	0	0.028	0.00011	0.79	0	0	0	0	0	6.2e-05	0	0	0	10	0	0.26	0.31	0.13	0.12
441	0.079	0.0076	0.0004	3.5e-05	0	0	3.7e-05	0	0.17	0.0093	0.71	2.9e-05	0	5.7e-06	0	0	0.026	0	0	0	10	0	0.26	0.31	0.13	0.12
442	0	0	0.0026	0.78	0	0	0.022	0	0	7.3e-05	0	0.18	0	0.014	0	4.3e-06	0	4.9e-05	0	0	3	0.27	0.26	0.25	0.13	0.12
443	0.0047	0.54	0	0	0	0	0	0	0.063	0	0.39	0	0	0	0	0	0	0	0	0	1	0	0.53	0.42	0.29	0.29
444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
445	0	0	0.09	0.099	0	0	0.097	0	0	0.33	0	0.084	0	0.0059	0	8.2e-05	0.3	0.00053	0	0	9	0.089	0.31	0.31	0.21	0.12
446	0	0	0.27	0.62	0	0	0.017	0	0	0	0	0.041	0	0.053	0	0.00015	5.9e-05	5.9e-05	0	0	3	0.27	0.26	0.25	0.13	0.12
447	0	0	0	0	0.22	0.56	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	5	0.2	0	0	0	0
448	5.2e-06	0.0025	0	0	0	0	0	0	0.1	0	0.89	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
449	0	0	0	0	0	0	0	0	0	0	1.5e-06	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
450	0	0	0.31	0.071	0	0	0.61	0	0	0	0	0.00093	0	0	0	0	0	0	0	0	6	0.2	0.53	0.47	0.29	0.29
451	0.92	0.011	0	0	0	0	0	0	0.064	0	0.0066	0	0	0	0	0	0	0	0	0	0	0	0.31	0.42	0.21	0.2
452	0	0	0	0	0.49	0.029	0	0.00024	0	0	0	0	0.49	0	0	0	0	0	0	0	4	0.089	0	0	0	0
453	0.0019	0.00013	0	0	0	0	0	0	0.39	0	0.61	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
454	0	0	0.16	0.73	0	0	0.038	0	0	5.1e-06	0	0.015	0	0.02	0	0.002	0.00011	0.039	0	0	3	0.27	0.26	0.25	0.13	0.12
455	0	0	0.91	0.091	0	0	0.0018	0	0	0	0	3.4e-05	0	1.8e-05	0	0	4.5e-06	1.8e-06	0	0	2	0.2	0.47	0.42	0.21	0.2
456	0.015	0.017	0	0	0	0	0	0	0.44	6.4e-06	0.53	0	0	0	0	0	6.3e-05	0	0	0	10	0	0.26	0.31	0.13	0.12
457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
458	3.2e-05	0.03	0	0	0	0	0	0	0.92	0	0.046	0	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
460	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	4	0.089	0	0	0	0
461	0.011	0.078	0	0	0	0	0	0	0.079	2.9e-06	0.83	0	0	0	0	0	6.1e-06	0	0	0	10	0	0.26	0.31	0.13	0.12
462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
463	0	0	0	0	0.026	0.95	0	0.0012	0	0	0	0	0.026	0	0	0	0	0	0	0	5	0.2	0	0	0	0
464	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
465	0	0	0	0	0.5	0.006	0	2.1e-05	0	0	0	0	0.5	0	0	0	0	0	0	0	4	0.089	0	0	0	0
466	0	0.19	5.1e-05	0	0	0	0.77	0	0.002	0	0	0.034	0	0	0	0	0	0	0	0	6	0.2	0.53	0.47	0.29	0.29
467	0	0	0.034	0.026	0	0	0.71	0	0	0.0071	0	0.21	0	2e-06	0	8.2e-06	0.013	0	0	0	6	0.2	0.53	0.47	0.29	0.29
468	0.17	0.039	1.6e-05	0	0	0	4.2e-06	0	0.29	0.00091	0.49	3.8e-06	0	0	0	0	0.0054	0	0	0	10	0	0.26	0.31	0.13	0.12
469	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	4	0.089	0	0	0	0
470	0.02	0.011	0	0	0	0	0	0	0.93	0	0.034	0	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
471	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	4	0.089	0	0	0	0
472	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
473	0	0	0	0.96	0	0	0	0	0	0.0057	0	0	0	0.0055	0	1.8e-06	0.031	0	0	0	3	0.27	0.26	0.25	0.13	0.12
474	0.0008	0.00074	3.5e-05	0	0	0	0.012	0	0.44	0	0.21	0.34	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
475	0	0	0	0.98	0	0	0	0	0	5.2e-05	0	0	0	0.0041	0	0	0.015	0	0	0	3	0.27	0.26	0.25	0.13	0.12
476	0	0	0	0.59	0	0	0	0	0	0.0016	0	0	0	0.003	0	0.41	4.4e-05	0	0	0	3	0.27	0.26	0.25	0.13	0.12
477	0.00087	5.2e-05	0.0033	0.13	0	0	1.1e-05	4.1e-05	0.0002	0.0036	0.85	1.8e-06	0	7.9e-06	0	0	9.1e-05	0.00017	0.013	0	10	0	0.26	0.31	0.13	0.12
